Date,Close,High,Low,Change,CMP
2018-05-31,-0.4129988630967297,1.243721296284021,-0.833072986716677,2.076794283000698,2109.8999
2018-05-30,2.0003754272603316,2.546815148677711,-1.0038081457894164,3.5506232944671274,2118.6499
2018-05-29,-0.8520442015322421,0.5751927253633825,-1.4272417002792257,2.0024344256426083,2077.1001
2018-05-28,-0.9948015122873431,1.0396975425330812,-1.4059546313799622,2.4456521739130435,2094.9500
2018-05-25,1.0144408640649243,2.7282444205752423,0.4177109440267335,3.145955364601976,2116.0000
2018-05-24,0.786667666795024,1.5107824052532093,-0.5003801241522331,2.0111625294054423,2094.7500
2018-05-23,-3.2987530823989335,-0.06048480900759232,-3.866375098869416,3.926859907877008,2078.3999
2018-05-22,2.0826901612482067,3.441064855494078,0.21610582060842967,3.657170676102508,2149.3000
2018-05-21,-2.056144119095862,-0.030232830006406565,-3.214472272903588,3.2447051029099945,2105.4500
2018-05-18,4.0237067505443935,5.0931526736027095,-0.04113718848294756,5.134289862085657,2149.6499
2018-05-17,7.633011276335319,8.74241516706165,-0.721372952420643,9.463788119482292,2066.5000
2018-05-16,0.9463971187465496,1.422224559005229,-1.5273797944215124,2.949604353426741,1919.9500
2018-05-15,2.008581389112365,3.700724054706356,-0.5363368195226602,4.237060874229016,1901.9500
2018-05-14,0.16116035455278002,1.2060166532366396,-0.9965081923180207,2.2025248455546604,1864.5000
2018-05-11,1.3116360074017583,2.3593120714052414,-0.5061499945575368,2.8654620659627783,1861.5000
2018-05-10,-0.6327402520144837,0.6678924882375284,-1.6818993023633073,2.3497917906008357,1837.4000
2018-05-09,-1.0329693855705513,0.3585955898094529,-1.2524084778420086,1.6110040676514614,1849.1000
2018-05-08,-1.4271017436492628,0.1609116568624841,-1.8702682740246404,2.0311799308871246,1868.4000
2018-05-07,2.048562506729835,2.4012059868633524,-0.07268224399699239,2.4738882308603447,1895.4500
2018-05-04,-0.9016699567838586,1.0110441231393077,-1.208451155097896,2.2194952782372037,1857.4000
2018-05-03,-1.6167130334365627,0.08660962679124933,-2.2308540234108447,2.317463650202094,1874.3000
2018-05-02,-0.1362897730251159,1.522776117838232,-0.40362740472820907,1.926403522566441,1905.1000
2018-04-30,0.3445283118112697,1.2492438787049942,-0.33400836335902667,1.583252242064021,1907.7000
2018-04-27,0.478304529358923,1.2340785370752148,0.02114053168437667,1.2552190687595914,1901.1500
2018-04-26,-0.4079269416006527,0.7974313761612808,-1.2237808248019582,2.021212200963239,1892.1000
2018-04-25,-0.9359682970069896,1.1028261549692404,-1.5199707998748495,2.62279695484409,1899.8500
2018-04-24,0.9713849474820359,1.7848211230157736,-0.039487192987074524,1.8243083160028482,1917.8000
2018-04-23,1.0077643054669123,2.0926398638587482,-1.042331418847061,3.134971282705809,1899.3500
