Date,Close,High,Low,Change
2018-05-21,-0.17210293394526605,0.9670545812161903,-0.8359285363055274,1.8029831175217177
2018-05-18,-1.1103006726639149,-0.024313153416012794,-1.8477996596158668,1.8721128130318796
2018-05-17,-1.1377293486098725,0.6169377453729706,-2.0751542344363325,2.692091979809303
2018-05-16,0.954460891369405,1.4316913370541169,-1.2537410013750707,2.6854323384291874
2018-05-15,-2.9896421845574492,-0.03138731952291988,-4.825800376647834,4.857187696170754
2018-05-14,0.1729287847822705,0.9118063197610367,-1.1397578997013047,2.0515642194623416
2018-05-11,3.929417531247459,5.220161751490899,-2.614165509353811,7.834327260844709
2018-05-10,0.08994276369582249,0.6623058053965584,-0.4088307440719542,1.0711365494685126
2018-05-09,-0.9154986632099129,0.28356153285262903,-1.6608604067082557,1.9444219395608848
2018-05-08,0.9157059929686899,1.528901970403078,-0.5641402992396259,2.093042269642704
2018-05-07,-0.9073969051284165,1.2395689864700605,-1.887709632990355,3.127278619460416
2018-05-04,0.333279141602984,0.6909445618598601,-0.9754511461550966,1.6663957080149567
2018-05-03,-2.287529785544079,-0.10325655281969456,-2.732327243844328,2.8355837966640225
2018-05-02,0.9137544084642587,1.8595703751202346,-0.6893235011221472,2.548893876242382
2018-04-30,0.42662802865652055,1.207437816952427,-0.9900990099009864,2.1975368268534132
2018-04-27,0.16932752781808652,0.951459442025476,-0.29833897758426425,1.2497984196097403
2018-04-26,-1.414944356120823,0.47694753577106513,-2.0190779014308498,2.496025437201915
2018-04-25,-0.6083590108240535,0.10270996286639446,-1.153511890653404,1.2562218535197986
2018-04-24,-0.11837121212121213,0.8917297979797943,-0.9627525252525289,1.854482323232323
2018-04-23,0.6673021925643542,1.6682554814108674,-0.4051477597712035,2.073403241182071
2018-04-20,1.368980512159768,2.1098405540344696,0.22547914317925227,2.335319697213722
2018-04-19,0.08059316569954869,1.0638297872340463,-0.8623468729851745,1.926176660219221
2018-04-18,-0.6565252201761446,0.7205764611689351,-1.0328262610088144,1.7534027221777495
2018-04-17,0.5636070853462157,1.1272141706924315,-0.30595813204508493,1.4331723027375163
2018-04-16,-2.204724409448819,-0.15748031496062992,-3.2283464566929134,3.3858267716535435
2018-04-13,0.03938558487593541,1.063410791650256,-0.8507286333202012,1.914139424970457
2018-04-12,-3.687125407783925,0.5993475457097407,-3.9905925195356886,4.589940065245429
2018-04-11,0.5492409794797328,0.7933480814707348,-0.45007246929591055,1.2434205507666454
