Date,Close,High,Low,Change
2018-05-21,-4.5553145336225676,-0.9399855386840285,-9.616775126536522,10.556760665220551
2018-04-24,0.7283321194464675,4.1514930808448565,-0.4369992716678971,4.588492352512754
2018-04-23,1.4781966001478195,3.030303030303026,-0.5912786400591362,3.621581670362162
2018-04-20,1.7293233082706854,3.308270676691734,-0.7518796992481203,4.0601503759398545
2018-04-19,-5.606813342796313,0.638750887154014,-6.88431511710434,7.523066004258355
2018-04-18,-4.797297297297294,0.6756756756756757,-5.0675675675675675,5.743243243243243
2018-04-17,1.9283746556473909,3.3057851239669507,0.13774104683196767,3.4435261707989184
2018-04-16,-0.06882312456987111,0.8258774948382577,-0.8258774948382773,1.651754989676535
2018-04-13,-0.8191126279863403,1.3651877133105803,-1.7064846416382253,3.071672354948806
2018-04-12,-5.422853453841191,-0.06455777921239142,-5.8747579083279495,5.939315687540341
2018-04-11,-2.823086574654956,0.7528230865746478,-3.450439146800502,4.20326223337515
2018-04-10,5.075807514831917,9.096901779828617,1.3843111404087165,10.481212920237333
2018-04-09,-1.043705153294209,1.0437051532941908,-1.304631441617743,2.3483365949119337
2018-04-06,0.7889546351084926,1.6436554898093358,-0.9204470742932319,2.564102564102568
2018-04-05,-3.4285714285714324,2.0952380952381024,-4.698412698412701,6.793650793650803
2018-04-04,1.5473887814313383,2.772404900064482,-1.16054158607349,3.932946486137972
2018-04-03,-1.1472275334608102,-0.6373486297004461,-4.1427660930529,4.780114722753345
2018-04-02,3.7012557832121575,4.3621943159286145,-1.4540647719762174,5.816259087904832
2018-03-28,-6.834975369458124,-1.4162561576354749,-7.881773399014786,9.29802955665026
2018-03-27,-2.6962252846015575,1.018573996405026,-3.8346315158777746,4.8532055122828
2018-03-26,-1.7657445556209534,2.4131842260152996,-2.2954679223072425,4.7086521483225425
2018-03-23,-2.468427095292757,-1.6073478760045827,-5.396096440872547,7.00344431687713
2018-03-22,-6.8947087119187636,0.9086050240513186,-8.230892570817748,9.139497594869066
2018-03-21,9.096209912536441,11.137026239067053,-0.3498542274052445,11.486880466472297
2018-03-20,4.828850855745725,7.457212713936441,-1.4058679706601362,8.863080684596577
2018-03-19,-5.324074074074084,1.736111111111111,-7.291666666666679,9.027777777777791
2018-03-16,-0.632547441058076,3.737780333525014,-1.8976423231742443,5.635422656699259
2018-03-15,-2.522421524663677,1.345291479820631,-3.2511210762331904,4.596412556053822
2018-03-14,-1.1634349030470883,3.379501385041548,-1.8836565096952942,5.2631578947368425
2018-03-13,3.855005753739924,5.523590333716912,-2.704257767548916,8.227848101265828
2018-03-12,2.115158636897781,3.231492361927145,-6.345475910693292,9.576968272620437
2018-03-09,-5.391884380211238,1.0005558643690844,-5.947748749305179,6.948304613674263
2018-03-08,-6.593977154724813,0.0,-12.72066458982347,12.72066458982347
2018-03-07,-3.988035892323031,-0.5982053838484489,-7.128614157527409,7.726819541375858
2018-03-06,-6.6542577943229455,2.1405304792926914,-8.329455560725922,10.469986040018613
2018-03-05,-8.514261387824607,-1.9157088122605364,-10.3448275862069,12.260536398467437
2018-03-01,-1.9206680584551123,0.8768267223382022,-2.7139874739039667,3.590814196242169
2018-02-28,0.12541806020067364,0.54347826086957,-1.3377926421404636,1.8812709030100336
2018-02-27,1.6142735768903922,1.869158878504675,-0.637213254035684,2.506372132540359
2018-02-26,1.116838487972506,1.5034364261168383,-0.1718213058419268,1.6752577319587652
2018-02-23,1.7038007863695963,2.795980777632156,-0.13106159895151218,2.9270423765836684
2018-02-22,0.08745080891998998,2.011368605159608,-1.3554875382597265,3.3668561434193345
2018-02-21,-4.028535459504836,1.5526647083508134,-5.455308434746118,7.007973143096931
2018-02-20,2.937365010799141,4.060475161987044,-0.21598272138228944,4.276457883369333
2018-02-19,-0.7715387912558985,0.12858979854264163,-3.3004714959279964,3.429061294470638
2018-02-16,-2.953410981697169,1.1647254575707084,-3.452579034941768,4.617304492512477
2018-02-15,-0.8659793814432967,0.9484536082474274,-2.3092783505154615,3.257731958762889
2018-02-14,-0.4924086992203483,0.9437833401723477,-0.7386130488305224,1.6823963890028701
2018-02-12,1.204318936877067,1.7857142857142787,-0.33222591362126713,2.117940199335546
2018-02-09,0.4170141784820684,2.4186822351959893,-3.169307756463729,5.587989991659718
2018-02-08,5.545774647887334,6.250000000000008,-4.4894366197183055,10.739436619718314
2018-02-07,-0.08795074758136194,4.089709762532974,-0.923482849604219,5.013192612137193
2018-02-06,-2.1514629948364887,2.3235800344234105,-9.595524956970745,11.919104991394157
2018-02-05,4.4025157232704455,6.918238993710695,-4.716981132075472,11.635220125786166
2018-02-02,-5.996621621621628,-0.38006756756756993,-7.896959459459467,8.277027027027037
2018-02-01,-3.069995906672124,0.2455996725337676,-4.952926729431036,5.198526401964804
2018-01-31,2.6470588235294166,5.210084033613447,0.7983193277310948,6.008403361344542
2018-01-30,-0.5016722408026708,1.2123745819398017,-1.7558528428093598,2.968227424749162
2018-01-29,-1.76591375770021,0.6981519507186812,-2.6694045174537986,3.36755646817248
2018-01-25,0.37098103874691085,3.3388293487221743,-0.9892827699917583,4.328112118713933
2018-01-24,-4.034810126582284,0.0791139240506284,-4.628164556962032,4.70727848101266
2018-01-23,1.8123238018525976,2.698348771647196,-1.0873942811115656,3.785743052758762
2018-01-22,1.1817440912795458,2.607986960065202,-5.052974735126327,7.660961695191529
2018-01-19,-2.5803890432711394,1.5482334259626858,-3.334656609765782,4.882890035728468
2018-01-18,-4.038095238095236,1.3333333333333335,-4.571428571428571,5.904761904761905
2018-01-17,0.5361930294906079,0.919188050555334,-3.1405591727307605,4.059747223286094
2018-01-16,-3.9013617960986258,0.25763709974235877,-4.931910195068082,5.189547294810441
2018-01-15,-1.2000000000000042,1.0545454545454462,-1.5636363636363677,2.6181818181818137
2018-01-12,-2.7237354085603074,0.45985143261408257,-3.608065086664305,4.067916519278388
2018-01-11,-0.49278423090462303,0.31678986272438475,-1.1615628299894443,1.478352692713829
2018-01-10,-1.1482254697285854,0.83507306889354,-1.8789144050104307,2.7139874739039707
2018-01-09,1.5188979159307503,2.1900388555280776,-0.6358177322500923,2.82585658777817
2018-01-08,1.1794138670478955,2.501786990707648,0.21443888491778623,2.716225875625434
2018-01-05,2.005103900838498,3.2081662413416008,0.10936930368210403,3.3175355450237047
2018-01-04,-0.07285974499088839,0.8378870673952682,-1.2386156648451647,2.076502732240433
2018-01-03,1.2541497602360667,2.692733308742145,-0.036886757654010595,2.7296200663961554
2018-01-02,0.18477457501847744,1.9586104951958438,-1.1456023651145686,3.1042128603104127
2018-01-01,2.1903323262839924,3.965256797583081,0.07552870090634012,4.040785498489421
2017-12-29,1.2619502868068877,2.9827915869980925,0.19120458891013384,3.1739961759082265
2017-12-28,-2.9684601113172544,0.1855287569573284,-3.6734693877550932,3.8589981447124218
2017-12-27,-2.106792589901929,0.5811841627315532,-3.269160915365056,3.850345078096609
2017-12-26,-1.2199497667743011,1.6864011481880117,-1.6864011481880117,3.3728022963760234
2017-12-22,-1.7624250969333806,0.7402185407120278,-2.432146633768057,3.1723651744800847
2017-12-21,-1.9357068786726657,0.7604562737642545,-2.177670238506744,2.9381265122709985
2017-12-20,-2.2635135135135096,0.43918918918919303,-2.7027027027027026,3.1418918918918957
2017-12-19,4.778761061946903,6.017699115044247,0.49557522123892994,6.513274336283177
2017-12-18,-2.113652113652121,-0.06930006930008506,-6.964656964656972,7.033957033957057
2017-12-15,-0.4140786749482362,2.13940648723257,-0.6211180124223641,2.760524499654934
2017-12-14,-0.6172839506172878,0.5486968449931295,-3.017832647462281,3.5665294924554107
2017-12-13,-1.7520215633423142,0.4716981132075395,-2.1900269541778976,2.6617250673854373
