Date,Close,High,Low,Change
2018-05-21,-10.268968285828992,-4.781212364512241,-16.499397832195907,21.280610196708146
2018-04-24,-2.824373878442697,0.48373254271670796,-3.4914566591245997,3.9751892018413075
2018-04-23,-1.3165999384046743,0.3811210348013586,-1.6014782876501352,1.982599322451494
2018-04-20,-1.6060606060606095,-0.13636363636363294,-2.0795454545454577,2.215909090909091
2018-04-19,0.9830547374057995,1.2125616799908125,-1.0519068201813104,2.264468500172123
2018-04-18,-0.6234082183449134,1.1137719998479563,-0.9769262933819828,2.090698293229939
2018-04-17,-0.393775320889027,2.3967286357956983,-1.003369808034531,3.4000984438302293
2018-04-16,0.5482163931929833,1.1154680778162784,-1.1687668938211375,2.284234971637416
2018-04-13,2.202248939729968,2.583557060036578,0.07392708454924286,2.657484144585821
2018-04-12,-0.09329446064140295,1.1273080660835761,-0.46647230320699706,1.5937803692905732
2018-04-11,0.6731107893397964,2.845067115407186,-0.38351661253082536,3.228583727938011
2018-04-10,-0.7804612875669763,0.6445600683388952,-1.828842121612173,2.4734021899510683
2018-04-09,5.268751277334973,5.9963212752912245,-0.020437359493153485,6.016758634784378
2018-04-06,3.845664077422637,4.418693492932633,-1.6681522984846633,6.086845791417296
2018-04-05,2.301446002865952,4.589864952885484,0.9336054539927916,5.523470406878276
2018-04-04,-0.44096666810772633,0.9770437940426228,-1.0808006571267994,2.057844451169422
2018-04-03,6.998797298547493,8.469793690443145,-0.545841428439272,9.015635118882418
2018-04-02,1.1463060871192625,1.8106957376128674,-1.0714452814298456,2.882141019042713
2018-03-28,-2.4197598502488242,1.0592156325617412,-3.6661644523581325,4.725380084919873
2018-03-27,-1.7494280715919792,2.085856546898129,-2.6555420984165554,4.741398645314685
2018-03-26,4.686546137590993,5.001173984503405,-0.8123972763559606,5.813571260859366
2018-03-23,-0.3136410448459797,0.5523827356989132,-2.03632618668664,2.588708922385553
2018-03-22,-1.4713343480466812,0.4566210045662143,-2.112448687791141,2.5690696923573553
2018-03-21,-0.09676527508984928,0.6773569256289869,-1.1519675605934938,1.8293244862224807
2018-03-20,2.3582680879162345,3.150646165456098,-1.7073860956513451,4.858032261107443
2018-03-19,-2.546423974995408,0.7492186063614719,-3.2818532818532864,4.0310718882147585
2018-03-16,2.860384851780058,5.148692733204109,-0.9975887664885777,6.1462814996926864
2018-03-15,0.8920053424918821,1.6027475672581524,-0.44838771226865537,2.051135279526808
2018-03-14,-0.14289797084881395,0.9812327331618514,-0.6239878060398165,1.6052205392016679
2018-03-13,0.6858184259747822,0.9064313462184111,-0.5659200997553944,1.4723514459738056
2018-03-12,0.3948192016948249,1.3385333911117399,-1.19890221002456,2.5374356011363
2018-03-09,1.5350769982889314,2.2732828159374234,-0.5035443656807604,2.776827181618184
2018-03-08,0.8828171236930407,1.5289011639376604,-0.5326494377589246,2.061550601696585
2018-03-07,-0.15757337010045527,1.6348237147922022,-1.2655111286192657,2.9003348434114677
2018-03-06,-1.9221481696126708,1.2701632377088854,-2.4437361151357053,3.7138993528445905
2018-03-05,-2.3440079234070774,0.29241145120972584,-2.655284629533565,2.947696080743291
2018-03-01,-2.443176589675159,0.4186988129198449,-2.700837397625852,3.119536210545697
2018-02-28,1.0601692550916109,1.367060355249702,-1.269413187017564,2.6364735422672663
2018-02-27,-0.7201551103314519,1.098698181146717,-1.5880343458590913,2.686732527005808
2018-02-26,-1.073206375302553,0.9270676348358307,-1.4431200621089606,2.3701876969447913
2018-02-23,1.8465116279069684,2.511627906976744,0.09302325581395349,2.604651162790698
2018-02-22,-2.5782772214418452,-0.004531242919928816,-3.031401513435139,3.0359327563550678
2018-02-21,-0.18995070326985747,1.4155850029397214,-1.1351815838270503,2.5507665867667715
2018-02-20,-2.4529051043366974,1.2440993514801375,-3.286716371818062,4.5308157232982
2018-02-19,0.7108899453503355,1.7461234282667697,-1.5595148176122944,3.305638245879064
2018-02-16,-3.02468869834979,1.253823947606528,-3.3995432806238997,4.653367228230428
2018-02-15,-1.8065662548654517,0.6896259942460731,-6.752411575562697,7.442037569808771
2018-02-14,3.0924237798229206,4.505604745496584,0.2137218127099093,4.719326558206494
2018-02-12,0.6983485593815721,2.323436401967658,0.1449402670414497,2.468376669009108
2018-02-09,0.6320441988950357,2.090607734806638,-2.943646408839775,5.034254143646413
2018-02-08,2.3292627770239713,3.1207598371777476,0.045228403437358664,3.165988240615106
2018-02-07,4.184337008764499,5.051361794364352,0.5277542173216602,5.579116011686012
2018-02-06,-0.7946896035901272,-0.24308152580403042,-8.8117053103964,9.05478683620043
2018-02-05,-1.943527686101948,-0.8159149248258035,-6.490649064906487,7.3065639897322905
2018-02-02,-3.5671661583344507,0.013260840737290683,-6.175131503337323,6.188392344074614
2018-02-01,-0.9370757980470131,0.8626351972676041,-3.327932740727767,4.190567937995371
2018-01-31,-1.1941331718080892,2.496430580192957,-3.084844027170864,5.581274607363821
2018-01-30,4.206492335437339,4.950405770964841,-1.4788097385031642,6.429215509468006
2018-01-29,-1.07488515231256,1.1239463003434402,-2.939208777485397,4.063155077828838
2018-01-25,-1.5197434883823038,0.496332410945675,-1.866736943822199,2.363069354767874
2018-01-24,-0.9872140558406659,0.6262503261720488,-1.7178394363747063,2.344089762546755
2018-01-23,0.9571478749561022,1.6859852476290873,-0.5576044959606524,2.2435897435897396
2018-01-22,-0.07458430219805522,0.2676260255341512,-0.8423638836485006,1.1099899091826517
2018-01-19,1.3022222222222304,2.666666666666667,-0.7511111111111152,3.4177777777777822
2018-01-18,-1.6006297559695577,1.3294848246304598,-2.4228111606752423,3.752295985305702
2018-01-17,-0.9829818559736834,0.23816741003767372,-2.5678777118607448,2.8060451218984186
2018-01-16,-0.7734284363855111,0.8894427018433299,-2.891762987152502,3.781205688995832
2018-01-15,0.44454035390592067,1.4285714285714246,-0.38843331894691413,1.8170047475183386
2018-01-12,0.05613853262513201,1.040722027896548,-0.6779807401649531,1.7187027680615012
2018-01-11,-0.7372797805306817,0.7887179047537438,-1.0802006086844815,1.8689185134382253
2018-01-10,-0.8584420551612688,1.1814202541328538,-1.2579150907313719,2.439335344864226
2018-01-09,-2.1824077153308945,1.0142999667442671,-3.367143332224809,4.381443298969076
2018-01-08,-0.6525150739241836,1.164615511687446,-1.0861485091269587,2.2507640208144046
2018-01-05,0.44802123952543693,2.7379075748776236,0.12445034431261927,2.862357919190243
2018-01-04,1.3666372314032211,2.451536941255632,-0.24809722047012703,2.699634161725759
2018-01-03,1.3466865544427833,1.9390581717451523,0.06392499467291711,2.0029831664180695
2018-01-02,-1.857041281525789,0.8783303358567904,-2.764649295244465,3.6429796311012552
2018-01-01,0.10886404555541217,1.197504501109572,-1.0174601180756262,2.2149646191851984
2017-12-29,-0.025116162250404327,1.3018544099794847,-0.7660429486374558,2.0678973586169405
2017-12-28,2.8147191736604302,3.29244673983215,-2.130406714009038,5.4228534538411886
2017-12-27,-2.4313429075333874,0.5291005291005253,-2.914252120601331,3.4433526497018563
2017-12-26,-1.4769765421372645,0.8977700550246276,-1.8658723263414798,2.7636423813661075
2017-12-22,-0.2723109295704877,1.7823988117341367,-0.5074885505631773,2.289887362297314
2017-12-21,-3.399760860900765,0.03985651654045436,-4.918294141092073,4.958150657632527
2017-12-20,0.7306889352818299,2.31251003693592,0.008029548739353545,2.3205395856752737
2017-12-19,0.5920586551696418,1.4482300231998242,-1.024974438034545,2.473204461234369
2017-12-18,-0.8830437915298974,0.6124409574893996,-3.2983748298774977,3.9108157873668974
2017-12-15,2.1524722353980223,2.514761445231358,0.6149920672565778,3.1297535124879357
2017-12-14,0.1744971941178783,2.5273419899233938,-0.05325031745382304,2.580592307377217
2017-12-13,0.6281790227776822,1.9348243654320196,-0.24978772165568638,2.184612087087706
