Date,Close,High,Low,Change,CMP
2018-05-25,5.214953271028033,6.0000000000000036,-0.22429906542056924,6.224299065420573,281.4500
2018-05-24,-0.6868386857249016,1.188045294226838,-2.5617226656766414,3.7497679599034797,267.5000
2018-05-23,-3.510657352677756,1.7015941250223896,-3.958445280315227,5.660039405337616,269.3500
2018-05-22,-0.9755232351897837,0.2128414331323245,-3.1394111387016554,3.35225257183398,279.1500
2018-05-21,-2.809860368901925,0.24133770039647942,-3.86140320634373,4.102740906740209,281.9000
2018-05-18,-2.8470942890638082,1.289566236811243,-3.349522693016245,4.639088929827488,290.0500
2018-05-17,-0.2505846976277982,1.403274306715666,-1.3698630136986376,2.7731373204143037,298.5500
2018-05-16,0.6050420168067265,1.126050420168075,-2.0168067226890756,3.1428571428571503,299.3000
2018-05-15,1.7094017094017095,3.5042735042735043,-0.4273504273504274,3.931623931623932,297.5000
2018-05-14,-0.7128309572301502,1.968771215207045,-1.510522742701984,3.4792939579090287,292.5000
2018-05-11,-2.4664790597583144,1.9533189869226875,-3.4927992054295682,5.446118192352255,294.6000
2018-05-10,0.48236859614104743,3.858948769128398,-1.1976047904191691,5.0565535595475675,302.0500
2018-05-09,-1.134681795757273,-0.34533793783917494,-6.462752836704501,6.808090774543676,300.6000
2018-05-08,0.09876543209876916,1.8930041152263373,-2.0082304526749044,3.9012345679012417,304.0500
2018-05-07,2.049386863766176,2.788509994960528,-4.065177221568946,6.853687216529474,303.7500
2018-05-04,-0.7171447631754616,1.5010006671114076,-2.5850567044696464,4.086057371581054,297.6500
2018-05-03,-3.709651517584715,-0.5620684117552593,-4.223542636903817,4.785611048659076,299.8000
2018-05-02,-3.0213362404609834,0.8254166017754173,-3.5819965737424075,4.407413175517825,311.3500
2018-04-30,0.5323312979489552,1.7379051197745279,0.1252544230468067,1.8631595428213346,321.0500
2018-04-27,-0.07822277847309136,2.816020025031289,-0.5319148936170355,3.3479349186483245,319.3500
2018-04-26,-0.9759876065065769,-0.2633617350890853,-2.339271882261816,2.6026336173509015,319.6000
2018-04-25,-2.182148810425819,0.6213062585240223,-2.500378845279588,3.1216851038036104,322.7500
2018-04-24,-0.24187452758881672,1.7384731670445956,-0.5139833711262248,2.2524565381708204,329.9500
2018-04-23,1.1313254853997823,1.8192936859807334,-0.38220455587830604,2.2014982418590394,330.7500
2018-04-20,-0.33521255523387655,1.371324089593174,-1.4779826298948548,2.8493067194880286,327.0500
2018-04-19,-1.0254863519831199,-0.5881465842256035,-3.106620419242953,3.6947670034685567,328.1500
2018-04-18,-1.7629629629629595,0.014814814814818184,-2.162962962962966,2.1777777777777843,331.5500
2018-04-17,-0.3837072018890234,1.0920897284533615,-0.9445100354191229,2.036599763872484,337.5000
2018-04-16,0.743383883437407,1.6354445435622957,-2.140945584299729,3.7763901278620247,338.8000
2018-04-13,-0.6499261447562743,1.329394387001477,-1.2407680945347086,2.570162481536186,336.3000
2018-04-12,1.0296970601402742,1.9250858080883417,-3.596478137591407,5.521563945679748,338.5000
2018-04-11,-4.4488806502210085,-0.2851846570654499,-6.102951661200621,6.3881363182660715,335.0500
2018-04-10,-1.4751334644563079,0.9834223096375386,-2.6692891261590335,3.652711435796572,350.6500
2018-04-09,3.5948188036675788,4.497161985154996,0.27652452335904193,4.773686508514038,355.9000
2018-04-06,1.103590347263096,3.4432018834608558,-0.08828722778105103,3.531489111241907,343.5500
2018-04-05,2.1340547039374878,2.9305680793507665,0.5560565073639985,3.4866245867147647,339.8000
2018-04-04,-2.391081120727603,1.3642364676543868,-2.8311574006161164,4.195393868270504,332.7000
2018-04-03,3.3035308380057686,4.500681921503265,0.0454614335505483,4.546143355053813,340.8500
2018-04-02,0.7942569115625372,1.5732396517488856,-0.07637085688101419,1.6496105086298998,329.9500
2018-03-28,-0.061059380247287014,1.8165165623568884,-1.6943978018623147,3.510914364219203,327.3500
2018-03-27,3.2466509062253777,4.0189125295508275,0.520094562647747,4.539007092198575,327.5500
2018-03-26,-1.4751552795031055,0.015527950310562536,-3.571428571428571,3.586956521739134,317.2500
2018-03-23,-4.832274272203346,-1.5812028964090503,-5.4233781587114,7.00458105512045,322.0000
2018-03-22,-0.7771260997067382,-0.05865102639295855,-2.331378299120231,2.39002932551319,338.3500
2018-03-21,0.14684287812041116,2.9074889867841343,-0.9104258443465558,3.81791483113069,341.0000
2018-03-20,0.561134081512102,1.5357353809805045,-1.7129356172474928,3.2486709982279973,340.5000
2018-03-19,-2.2235056309558154,0.37539705457695965,-2.6855327750505373,3.060929829627497,338.6000
2018-03-16,-2.902004766577868,-0.08411608019065038,-3.5468947147062884,3.631010794896939,346.3000
2018-03-15,-1.4098134070490733,0.2073255010366275,-1.6862474084312433,1.8935729094678708,356.6500
2018-03-14,-1.6315431679129844,0.05438477226376306,-2.9231815091774305,2.9775662814411934,361.7500
2018-03-13,5.964558420976801,7.016280074917149,-0.4178072323872608,7.434087307304409,367.7500
2018-03-12,1.5211350007313116,2.0915606260055513,-0.8922041831212553,2.9837648091268063,347.0500
2018-03-09,-0.7260055176419341,1.3503702628139909,-1.2632496006969718,2.6136198635109626,341.8500
