Date,Close,High,Low,Change,CMP
2018-05-21,0.5894240485011788,1.1058717862355347,-0.41540361513416924,1.5212754013697039,895.9500
2018-05-18,-2.093981863149212,0.9068425391591096,-2.4896949711459166,3.396537510305026,890.7000
2018-05-17,-1.140994295028525,0.7226297201847299,-1.6897582178755723,2.412387938060302,909.7500
2018-05-16,-0.5135135135135135,0.6378378378378353,-0.9189189189189189,1.5567567567567542,920.2500
2018-05-15,-0.03242191721603313,0.7997406246622816,-1.4860045390684105,2.285745163730692,925.0000
2018-05-14,-0.8093476979149989,0.4877525861606855,-1.3292597952511098,1.8170123814117953,925.3000
2018-05-11,0.28488497097398163,0.8654052891851165,0.09675338636852046,0.962158675553637,932.8500
2018-05-10,0.29110512129380545,1.1212938005390811,-0.15094339622641265,1.2722371967654937,930.2000
2018-05-09,0.8042604064775543,1.7987175307031793,0.07607868709922093,1.8747962178024002,927.5000
2018-05-08,-0.8726567550096986,0.5171299288946298,-2.273216979099334,2.790346907993964,920.1000
2018-05-07,-0.17744797547991367,1.1614776576867187,-0.94638920255956,2.1078668602462787,928.2000
2018-05-04,0.4483093874905452,1.9768823592956632,-1.944474451766231,3.9213568110618944,929.8500
2018-05-03,-7.476261869065463,-0.3498250874562719,-8.045977011494253,8.395802098950526,925.7000
2018-05-02,-4.963191640940394,-0.07599145096176248,-5.438138209451437,5.514129660413199,1000.5000
2018-04-30,1.0656170498727893,3.5856573705179198,0.32640522248354664,3.9120625930014663,1052.7500
2018-04-27,-3.3091989232339984,1.2392091339459888,-3.9264828738512905,5.165692007797279,1041.6500
2018-04-26,0.7952844311377246,1.8291541916167622,-1.604603293413161,3.4337574850299233,1077.3000
2018-04-25,0.6450397853006176,1.8409529638871842,-1.501953952634309,3.3429069165214935,1068.8000
2018-04-24,-2.394301470588231,1.0799632352941175,-2.7481617647058907,3.828125000000008,1061.9500
2018-04-23,2.4144585117899084,4.297077234433106,-0.6918623805713663,4.988939615004472,1088.0000
2018-04-20,4.300230720141373,5.463649305385116,0.13254135781257892,5.596190663197694,1062.3500
2018-04-19,2.1768570998645664,2.4727892862516905,0.2156793900787458,2.6884686763304364,1018.5500
2018-04-18,-1.399604352126605,0.4747774480712121,-1.7804154302670623,2.255192878338274,996.8500
2018-04-17,1.1101110111011125,1.6101610161016127,-0.2850285028502873,1.8951895189519,1011.0000
2018-04-16,0.872635561160149,1.5636822194199245,-1.5283732660781817,3.092055485498106,999.9000
2018-04-13,-1.8612939953467604,0.9850997475372553,-2.158308994604223,3.143408742141478,991.2500
2018-04-12,4.419518246665978,4.72449085082188,0.0,4.72449085082188,1010.0500
2018-04-11,1.9874532131372142,3.083979123833623,0.3057620327903397,3.389741156623963,967.3000
2018-04-10,-0.5035405192761557,0.9126671911880457,-1.017571466037246,1.9302386572252916,948.4500
2018-04-09,0.06298220752637619,1.0497034587728966,-0.4881121083293946,1.5378155671022913,953.2500
2018-04-06,-0.9770801933371422,1.0342497791175143,-1.1901668312457703,2.2244166103632845,952.6500
2018-04-05,0.29189470940838724,2.600990357049783,-0.281469898358097,2.8824602554078798,962.0500
2018-04-04,-1.0317255610007738,1.2380706732009286,-2.0376579829765284,3.2757286561774572,959.2500
2018-04-03,-1.046452271567126,0.9698825931597753,-1.6794282797345632,2.6493108728943384,969.2500
2018-04-02,1.1253355358248995,1.6828412141234723,-0.39231881065456,2.0751600247780324,979.5000
2018-03-28,-0.35492001440254434,0.9824597500128665,-1.7488812303893833,2.7313409804022495,968.6000
2018-03-27,0.5170363476552402,1.2253761439429216,-1.2977612326146482,2.5231373765575698,972.0500
2018-03-26,1.0079381658658844,1.4205138917902675,-1.2951744307499453,2.715688322540213,967.0500
2018-03-23,2.8853903605394686,3.223899844178174,-2.901509859760357,6.125409703938531,957.4000
2018-03-22,-0.7254494052381787,1.2321971515442423,-1.317544140395799,2.549741291940041,930.5500
2018-03-21,0.01600512163892203,1.3551002987622633,-1.1470337174562526,2.502134016218516,937.3500
2018-03-20,1.1548839719374038,2.293577981651376,-1.1764705882352917,3.470048569886668,937.2000
2018-03-19,-4.247622984704426,-0.41339396444811904,-4.816039685820589,5.2294336502687075,926.5000
2018-03-16,0.8809883751238123,2.1268831778136867,-1.261533649585573,3.3884168273992596,967.6000
2018-03-15,-0.6113672866690822,0.7823428837884119,-1.0154914253147458,1.7978343091031577,959.1500
2018-03-14,0.8411703239289399,1.165099268547542,0.3134796238244514,1.4785788923719934,965.0500
2018-03-13,-1.1006045574329537,0.13951325375910947,-2.2787164780654114,2.4182297318245207,957.0000
2018-03-12,2.6139978791092235,3.4994697773064685,0.6362672322375398,4.135737009544008,967.6500
2018-03-09,-0.8047125650870433,0.5469941618892386,-1.1202861200231398,1.6672802819123782,943.0000
2018-03-08,0.11584434732241829,1.521773471644468,-0.42125217208151233,1.9430256437259803,950.6500
2018-03-07,1.7956689536878216,2.1440823327615783,0.10720411663807891,2.2512864493996574,949.5500
2018-03-06,0.07509923827914727,2.2422486857633275,-0.6007939062332392,2.843042591996567,932.8000
2018-03-05,-1.1349172677131876,0.19622401357658284,-2.6516758591429785,2.8478998727195615,932.1000
2018-03-01,0.26587259385302564,1.2921408061257142,-0.24460278634477875,1.536743592470493,942.8000
2018-02-28,-1.0106326981787581,0.889567322876097,-1.4843667754500498,2.3739340983261465,940.3000
2018-02-27,0.40695523492416075,1.3265683631943417,-0.2166904497648068,1.5432588129591485,949.9000
2018-02-26,-0.9993721222268803,0.9941398074508162,-1.313311008790296,2.3074508162411123,946.0500
2018-02-23,1.5515409139213627,2.858660998937298,0.20191285866099654,3.060573857598295,955.6000
2018-02-22,-0.20150599215186948,2.1317212853961207,-1.2037331636440793,3.3354544490402,941.0000
2018-02-21,3.9065513251418738,4.446525979392794,0.5014050360901376,4.947931015482931,942.9000
2018-02-20,-0.7383504703565958,1.2032378035440823,-1.0063443447823281,2.2095821483264104,907.4500
2018-02-19,-2.4437093159748136,0.2774517127307675,-3.948351296553196,4.225803009283964,914.2000
2018-02-16,-0.27668404810046,3.325529424284346,-0.9258273917207667,4.251356816005113,937.1000
2018-02-15,0.20260183407977087,1.263595649392197,-0.6184687566645292,1.8820644060567262,939.7000
2018-02-14,-0.14374700527072595,2.1987967843262504,-0.9423414789969677,3.141138263323218,937.8000
2018-02-12,-2.577800829875521,0.907676348547718,-2.764522821576761,3.672199170124479,939.1500
2018-02-09,2.0807963149256077,2.77968973367925,-2.3084661407317273,5.088155874410978,964.0000
2018-02-08,0.6179745351872643,2.605082307815252,-0.11187470033561925,2.716957008150871,944.3500
