Date,Close,DailyReturn
2018-12-24,198.05,-0.5789821082572055
2018-12-21,199.2,-0.45078964391899284
2018-12-20,200.1,1.1560822401076005
2018-12-19,197.8,1.733852716227304
2018-12-18,194.4,1.0861239431604635
2018-12-17,192.3,1.229577296109957
2018-12-14,189.95,-2.7519909086160865
2018-12-13,195.25,1.8088348472429814
2018-12-12,191.75,0.9168368086879507
2018-12-11,190.0,-0.2628122406269469
2018-12-10,190.5,-0.183558462448309
2018-12-07,190.85,-2.7136954011061856
2018-12-06,196.1,0.3064353776880141
2018-12-05,195.5,-1.245409412671911
2018-12-04,197.95,0.1010866904376409
2018-12-03,197.75,1.4773574863045056
2018-11-30,194.85,2.731344196379684
2018-11-29,189.6,-1.0232281325736607
2018-11-28,191.55,0.5496676579902369
2018-11-27,190.5,0.764066422981367
2018-11-26,189.05,-0.5538719157441533
2018-11-22,190.1,0.07893698607488588
2018-11-21,189.95,-0.5774294259274443
2018-11-20,191.05,0.6827757617169684
2018-11-19,189.75,0.36958859387974846
2018-11-16,189.05,-0.026444532746987017
2018-11-15,189.1,-0.052868095336604214
2018-11-14,189.2,-0.2375611517130181
2018-11-13,189.65,-2.499479246684828
2018-11-12,194.45,-0.17983306066784938
2018-11-06,191.4,0.36639664124805726
2018-11-05,190.7,-0.7054242185540527
2018-11-02,192.05,2.0250527640634717
2018-11-01,188.2,5.881634805877381
2018-10-31,177.45,0.7352974305258733
2018-10-30,176.15,2.180861182437232
2018-10-29,172.35,-0.02900652667184213
2018-10-26,172.4,-2.378676414480276
2018-10-25,176.55,-4.21465205166789
2018-10-24,184.15,1.449498918616884
2018-10-23,181.5,-0.5220509177551088
2018-10-22,182.45,-1.6309141053143157
2018-10-19,185.45,0.5406879892915252
2018-10-17,184.45,-2.463310629425739
2018-10-16,189.05,0.6101623917522314
2018-10-15,187.9,5.609458395238356
2018-10-12,177.65,3.5523643558106874
2018-10-11,171.45,-1.6199370731703953
2018-10-10,174.25,1.9705071079332555
2018-10-09,170.85,-2.39999953622133
2018-10-08,175.0,-4.633818092214536
2018-10-05,183.3,-2.1854370394036926
2018-10-04,187.35,-2.477722955221754
2018-10-03,192.05,1.7597302417409362
2018-10-01,188.7,5.697139308009905
2018-09-28,178.25,-6.146578266793853
2018-09-27,189.55,-5.191299154688641
2018-09-26,199.65,-3.8806440989817435
2018-09-25,207.55,3.655503290936019
2018-09-24,200.1,-1.7831081643072344
2018-09-21,203.7,4.467493202432536
2018-09-19,194.8,-2.057738044526486
2018-09-18,198.85,-2.409755157906053
2018-09-17,203.7,-2.0168342465886364
2018-09-14,207.85,3.3760544803436305
2018-09-12,200.95,-2.5062736889616364
2018-09-11,206.05,-0.9419221916491527
2018-09-10,208.0,-3.912825325769513
2018-09-07,216.3,-3.6318108567149494
2018-09-06,224.3,-2.2482763169107622
2018-09-05,229.4,-2.4331052774869213
2018-09-04,235.05,-1.0579870162790839
2018-09-03,237.55,-1.4418805857724613
2018-08-31,241.0,3.805956182434498
2018-08-30,232.0,-1.4123924067006903
2018-08-29,235.3,1.3262226469525822
2018-08-28,232.2,-0.08609557139650828
2018-08-27,232.4,0.12917116973647907
2018-08-24,232.1,0.6050148100683346
2018-08-23,230.7,0.36912429274709113
2018-08-21,229.85,-1.0172147011554116
2018-08-20,232.2,1.7157549788713145
2018-08-17,228.25,-0.15322318856324174
2018-08-16,228.6,-0.13114755978107553
2018-08-14,228.9,0.13114755978108772
2018-08-13,228.6,-1.2390116116569279
2018-08-10,231.45,0.17297301610040713
2018-08-09,231.05,-0.21616956104855667
2018-08-08,231.55,1.1947573421118203
2018-08-07,228.8,-0.4796172263493055
2018-08-06,229.9,-1.360859104961409
2018-08-03,233.05,2.410278442774485
2018-08-02,227.5,0.0879507532507551
2018-08-01,227.3,-1.5930506018116721
2018-07-31,230.95,-1.9934214900817253
2018-07-30,235.6,0.9810272750047222
2018-07-27,233.3,3.9786668389324777
2018-07-26,224.2,-0.7996488634226377
