Date,Close,DailyReturn
2018-12-21,1445.4,-1.7692294441230587
2018-12-20,1471.2,1.134744556967111
2018-12-19,1454.6,2.2807274225057466
2018-12-18,1421.8,0.758956640931262
2018-12-17,1411.05,1.910339270637484
2018-12-14,1384.35,-1.2704735917006733
2018-12-13,1402.05,0.9963525904738544
2018-12-12,1388.15,1.5792381357658096
2018-12-11,1366.4,0.8193604893858014
2018-12-10,1355.25,0.08489121516692819
2018-12-07,1354.1,-0.07382253398897955
2018-12-06,1355.1,-1.5596142594657272
2018-12-05,1376.4,-1.403215376910936
2018-12-04,1395.85,1.0695674283142642
2018-12-03,1381.0,1.4955595185991066
2018-11-30,1360.5,1.3504968920622016
2018-11-29,1342.25,1.3614326956967728
2018-11-28,1324.1,-1.070452858962407
2018-11-27,1338.35,-1.2142515651355585
2018-11-26,1354.7,0.2623945922234722
2018-11-22,1351.15,-0.2513214169791596
2018-11-21,1354.55,-0.0701094104472644
2018-11-20,1355.5,0.31032978946799294
2018-11-19,1351.3,0.11106587347343368
2018-11-16,1349.8,0.3785493479481887
2018-11-15,1344.7,-1.5752423852112913
2018-11-14,1366.05,-1.5760366888333412
2018-11-13,1387.75,-0.7430441423508166
2018-11-12,1398.1,-1.5648327825487303
2018-11-06,1357.05,-0.21347082085167401
2018-11-05,1359.95,-5.754234117620614
2018-11-02,1440.5,1.27149959484009
2018-11-01,1422.3,0.1442367138945949
2018-10-31,1420.25,2.451924265237254
2018-10-30,1385.85,3.1333294869834263
2018-10-29,1343.1,4.157923645798565
2018-10-26,1288.4,0.5994335025017792
2018-10-25,1280.7,-2.582131203174148
2018-10-24,1314.2,-2.8393843703836037
2018-10-23,1352.05,-2.6854107394562106
2018-10-22,1388.85,-1.9748271355820948
2018-10-19,1416.55,-2.4373166546697873
2018-10-17,1451.5,-0.33014680238500227
2018-10-16,1456.3,1.5745087108236289
2018-10-15,1433.55,1.8623036586088395
2018-10-12,1407.1,2.4751245536596005
2018-10-11,1372.7,-2.201137156469478
2018-10-10,1403.25,4.061416529574905
2018-10-09,1347.4,1.0857302811649108
2018-10-08,1332.85,-2.0348999651124404
2018-10-05,1360.25,-0.040425571561729975
2018-10-04,1360.8,-7.255305599500406
2018-10-03,1463.2,0.861408624557411
2018-10-01,1450.65,0.0931050602611429
2018-09-28,1449.3,-3.2983445946202754
2018-09-27,1497.9,-1.3691804999860626
2018-09-26,1518.55,3.334423328206488
2018-09-25,1468.75,-2.4347976147262402
2018-09-24,1504.95,-6.713283066828037
2018-09-21,1609.45,-3.2700627887400078
2018-09-19,1662.95,-0.2342484103159387
2018-09-18,1666.85,-1.8839328207967205
2018-09-17,1698.55,-1.036673217564228
2018-09-14,1716.25,-0.31995373426268175
2018-09-12,1721.75,-1.544565760914337
2018-09-11,1748.55,-2.6246003653683934
2018-09-10,1795.05,2.6188815045639036
2018-09-07,1748.65,1.0173670920517934
2018-09-06,1730.95,0.2516233920055716
2018-09-05,1726.6,0.27374396531067535
2018-09-04,1721.88,-0.7763591948142521
2018-09-03,1735.3,1.224541861283878
2018-08-31,1714.1801,1.2048927188978558
2018-08-30,1693.65,1.383481785807698
2018-08-29,1670.38,-0.40627257765367114
2018-08-28,1677.1801,-0.7685661100377322
2018-08-27,1690.12,0.5303545035821778
2018-08-24,1681.1801,0.7762715566592913
2018-08-23,1668.1801,0.1379759389999229
2018-08-21,1665.88,-0.3708807669822847
2018-08-20,1672.0699,1.3456743466117536
2018-08-17,1649.72,0.7923557012931108
2018-08-16,1636.7,-0.4407757952185478
2018-08-14,1643.9301,0.6334216769830209
2018-08-13,1633.55,-0.6042130069291299
2018-08-10,1643.45,-0.24005967436636919
2018-08-09,1647.4,0.2047742882336695
2018-08-08,1644.03,0.6150148428247465
2018-08-07,1633.95,0.23283610898771168
2018-08-06,1630.15,-1.0192337242163876
2018-08-03,1646.85,3.1790091976906147
2018-08-02,1595.3199,0.18005695927823182
2018-08-01,1592.45,-0.12551383868725854
2018-07-31,1594.45,0.7365008741799092
2018-07-30,1582.75,-0.45072807304275864
2018-07-27,1589.9,0.5657776446313059
2018-07-26,1580.9301,0.9297194623734076
2018-07-25,1566.3,-0.6249980566522739
