Date,Close,DailyReturn
2018-12-24,87.55,0.05712653682919864
2018-12-21,87.5,-0.05712653682920406
2018-12-20,87.55,0.9756174945364656
2018-12-19,86.7,0.5203827875027044
2018-12-18,86.25,-0.4626960250146045
2018-12-17,86.65,0.4626960250146084
2018-12-14,86.25,-0.5780362915499425
2018-12-13,86.75,0.5780362915499329
2018-12-12,86.25,-0.980682794698795
2018-12-11,87.1,-0.17206772240794735
2018-12-10,87.25,1.8508336312407632
2018-12-07,85.65,1.6480655537657893
2018-12-06,84.25,-0.1778832369440385
2018-12-05,84.4,-3.148948225654552
2018-12-04,87.1,-0.6294727508786567
2018-12-03,87.65,-3.9703285713042193
2018-11-30,91.2,3.6286425896718613
2018-11-29,87.95,0.4558412451706408
2018-11-28,87.55,-2.926489091746551
2018-11-27,90.15,-0.3874901056554117
2018-11-26,90.5,1.2229168526411944
2018-11-22,89.4,1.6352210995901308
2018-11-21,87.95,-3.792981164044846
2018-11-20,91.35,-1.0887423821233244
2018-11-19,92.35,-0.6476007522204118
2018-11-16,92.95,0.5393756334319163
2018-11-15,92.45,0.10822511878850515
2018-11-14,92.35,-0.8088477637772398
2018-11-13,93.1,3.3309112661056273
2018-11-12,90.05,-2.6302886211168808
2018-11-06,87.5,1.207258123426924
2018-11-05,86.45,0.4056800695614469
2018-11-02,86.1,2.350284445478267
2018-11-01,84.1,1.4371504837652873
2018-10-31,82.9,-0.1807773918054477
2018-10-30,83.05,1.3943845200280092
2018-10-29,81.9,-1.3341616937574148
2018-10-26,83.0,1.0902591338215437
2018-10-25,82.1,2.216839550566642
2018-10-24,80.3,-3.0054393304456313
2018-10-23,82.75,-1.0219505833483613
2018-10-22,83.6,-3.0046442883282833
2018-10-19,86.15,-0.34762491553608965
2018-10-17,86.45,-1.0929070532190317
2018-10-16,87.4,-1.3072081567352662
2018-10-15,88.55,0.28272566189283227
2018-10-12,88.3,0.056641179650825754
2018-10-11,88.25,-0.9024313922264533
2018-10-10,89.05,1.0725476793536874
2018-10-09,88.1,-1.0163836790006107
2018-10-08,89.0,-0.9505243497428095
2018-10-05,89.85,-1.8197359051907693
2018-10-04,91.5,-0.05462988390440146
2018-10-03,91.55,-0.43596799298104627
2018-10-01,91.95,-2.098543516388712
2018-09-28,93.9,-2.9383016245031346
2018-09-27,96.7,-3.255628319525925
2018-09-26,99.9,-0.10005003335834234
2018-09-25,100.0,-0.24968801985871544
2018-09-24,100.25,3.605366372742997
2018-09-21,96.7,-6.747500173230341
2018-09-19,103.45,-0.914127125698633
2018-09-18,104.4,-2.179148285916936
2018-09-17,106.7,-4.6690402413291014
2018-09-14,111.8,1.486848747264654
2018-09-12,110.15,-0.7687128063981927
2018-09-11,111.0,6.273834063342335
2018-09-10,104.25,-4.684697329678866
2018-09-07,109.25,3.4927881059578434
2018-09-06,105.5,4.359043607486178
2018-09-05,101.0,-2.2032714999882694
2018-09-04,103.25,-1.8234670307566683
2018-09-03,105.15,0.09514748576994164
2018-08-31,105.05,0.9564874451365911
2018-08-30,104.05,0.6266590765314567
2018-08-29,103.4,2.4475034714765447
2018-08-28,100.9,8.962764443892683
2018-08-27,92.25,0.7617011800116943
2018-08-24,91.55,1.0983086791097438
2018-08-23,90.55,0.6648223932880255
2018-08-21,89.95,-3.119267939561277
2018-08-20,92.8,-2.9726180265200735
2018-08-17,95.6,2.5961723009758035
2018-08-16,93.15,3.4957136651055447
2018-08-14,89.95,-6.30087245802727
2018-08-13,95.8,-6.074741913960745
2018-08-10,101.8,-1.5111182011354913
2018-08-09,103.35,-0.771088157920386
2018-08-08,104.15,-0.47892811850276873
2018-08-07,104.65,-1.7992909652617337
2018-08-06,106.55,2.2302229225359618
2018-08-03,104.2,-1.0501289820663176
2018-08-02,105.3,-3.590966385602316
2018-08-01,109.15,1.0591855871733244
2018-07-31,108.0,-14.17728016893813
2018-07-30,124.45,2.357832805146862
2018-07-27,121.55,6.018765436355654
2018-07-26,114.45,1.540862535284506
