Date,Percent
2018-08-31#2018-09-27,-8.511945392491468
2018-09-28#2018-10-25,-3.875968992248062
2018-10-26#2018-11-29,12.564437194127242
2018-11-30#2018-12-27,-1.4635988304093488
2018-12-28#2019-01-31,-8.58960448282525
2019-02-01#2019-02-28,-6.666535348211207
2019-03-01#2019-03-28,-0.2934612613562479
2019-04-01#2019-04-25,-3.6130696474634565
