Date,Percent
2018-01-29#2018-02-22,12.8253648442605
2018-02-23#2018-04-02,10.571896699695717
2018-04-02#2018-04-26,2.5998953062292753
2018-04-27#2018-05-31,0.18011836349600385
2018-06-01#2018-06-28,4.385964912280701
2018-06-29#2018-07-26,2.7176374671618806
2018-07-27#2018-08-30,10.092936802973968
2018-08-31#2018-09-27,0.4932587964485366
2018-09-28#2018-10-25,10.996732026143784
