Date,Percent
2019-02-01#2019-02-28,0.8892120127509698
2019-03-01#2019-03-28,3.938525944695384
2019-04-01#2019-04-25,2.8445238971554714
2019-04-26#2019-05-30,-0.44697277529459334
2019-05-31#2019-06-27,-5.742554059567519
2019-06-28#2019-07-25,-27.503974562798096
2019-07-26#2019-08-29,-1.5255585279444661
2019-08-30#2019-09-26,2.8717573986116154
