Date,Percent
2018-02-23#2018-04-02,-6.853526220614824
2018-04-02#2018-04-26,19.161327897495617
2018-04-27#2018-05-31,0.850040096230947
2018-06-01#2018-06-28,4.404567699836868
2018-06-29#2018-07-26,-3.9280125195618187
2018-07-27#2018-08-30,6.590074996010843
2018-08-31#2018-09-27,-53.6144578313253
2018-09-28#2018-10-25,-37.510555649383555
