Date,Percent
2019-04-01#2019-04-25,-9.698848538529674
2019-04-26#2019-05-30,10.36821705426357
2019-05-31#2019-06-27,-7.706422018348628
2019-06-28#2019-07-25,-26.403123474865787
2019-07-26#2019-08-29,-20.592193808882904
2019-08-30#2019-09-26,8.994708994708985
2019-09-27#2019-10-31,-4.471544715447155
2019-11-01#2019-11-28,-1.0344827586206922
