Date,Percent
2018-08-31#2018-09-27,-22.27958853899815
2018-09-28#2018-10-25,-21.943254817987157
2018-10-26#2018-11-29,1.3024602026049203
2018-11-30#2018-12-27,18.506154809096593
2018-12-28#2019-01-31,-21.547058823529408
2019-02-01#2019-02-28,-1.2293853073463337
2019-03-01#2019-03-28,14.09090909090909
2019-04-01#2019-04-25,-15.445841504210403
