Date,Percent
2019-04-01#2019-04-25,-8.375720583248555
2019-04-26#2019-05-30,17.111111111111107
2019-05-31#2019-06-27,-3.911671924290214
2019-06-28#2019-07-25,-14.426229508196723
2019-07-26#2019-08-29,6.646058732612051
2019-08-30#2019-09-26,12.122356495468264
2019-09-27#2019-10-31,28.81466928618206
2019-11-01#2019-11-28,6.9346733668341765
