Date,Percent
2019-02-01#2019-02-28,0.7207540195897204
2019-03-01#2019-03-28,9.968326588069697
2019-04-01#2019-04-25,-2.0065032912998793
2019-04-26#2019-05-30,-6.7780119993513965
2019-05-31#2019-06-27,14.106801182814408
2019-06-28#2019-07-25,-10.925656534721677
2019-07-26#2019-08-29,9.20869565217392
2019-08-30#2019-09-26,6.02646919804632
