Date,Percent
2018-06-01#2018-06-28,1.0780287474332648
2018-06-29#2018-07-26,-0.25380710659898476
2018-07-27#2018-08-30,-3.4992381919756266
2018-08-31#2018-09-27,-8.872260823089258
2018-09-28#2018-10-25,-11.281082038863625
2018-10-26#2018-11-29,8.853992649515536
2018-11-30#2018-12-27,-5.256833884049264
2018-12-28#2019-01-31,-6.26088608797542
