Date,Percent
2019-02-01#2019-02-28,-13.03285210867342
2019-03-01#2019-03-28,-5.497925311203331
2019-04-01#2019-04-25,16.216216216216218
2019-04-26#2019-05-30,-15.439484583525084
2019-05-31#2019-06-27,2.7796383121232418
2019-06-28#2019-07-25,-3.662337662337668
2019-07-26#2019-08-29,-4.025974025974026
2019-08-30#2019-09-26,-0.39407528196765557
