Date,Close,SMA,Change
2018-06-08,526.7,524.3045,0.45481298651985635
2018-06-07,524.7,524.473,0.04326281684773949
2018-06-06,515.4,524.5918,-1.7834303453628364
2018-06-05,505.2,524.8368,-3.8869358669833827
2018-06-04,503.95,524.9983,-4.176664351622182
2018-06-01,519.3,525.099,-1.1166955517042352
2018-05-31,535.95,525.1558,2.0140311596231077
2018-05-30,539.1,525.5218,2.5186792802819586
2018-05-29,535.65,526.1213,1.7789041351628783
2018-05-28,522.95,526.912,-0.7576250119514272
