Date,Close,SMA,Change
2018-07-09,581.55,571.8043,1.6758146333075306
2018-07-06,582.85,571.9723,1.866294930084928
2018-07-05,582.85,572.0928,1.845620657115898
2018-07-04,597.45,572.194,4.227299355594624
2018-07-03,588.8,572.2303,2.814147418478244
2018-07-02,580.6,572.2588,1.4366517395797573
2018-06-29,583.05,572.262,1.850270131206588
2018-06-28,572.7,572.2028,0.08681683254758524
2018-06-27,593.75,572.2405,3.622652631578948
2018-06-26,597.7,572.2625,4.255897607495399
