Date,Close,SMA,Change
2018-06-14,912.25,895.549,1.8307481501781333
2018-06-13,932.75,894.55,4.095416778343613
2018-06-12,938.1,893.4595,4.758607824325762
2018-06-11,918.1,892.2597,2.814540899684138
2018-06-08,921.15,891.2655,3.244259892525648
2018-06-07,928.9,890.3717,4.147733878781349
2018-06-06,901.45,889.4912,1.3266182261911361
2018-06-05,902.5,888.7262,1.5261828254847702
2018-06-04,920.5,887.9672,3.534253123302548
2018-06-01,886.55,886.8992,-0.039388641362584874
