Date,Close,SMA,Change
2018-06-14,339.0,338.0481,0.280796460176998
2018-06-13,344.85,337.7893,2.0474699144555597
2018-06-12,343.3,337.5105,1.6864258665889986
2018-06-11,343.55,337.2105,1.8452918061417511
2018-06-08,342.4,336.896,1.6074766355140078
2018-06-07,335.25,336.6137,-0.4067710663683801
2018-06-06,332.95,336.3482,-1.0206337287881158
2018-06-05,334.7,336.0755,-0.4109650433223747
2018-06-04,335.05,335.7989,-0.2235188777794335
2018-06-01,341.35,335.5072,1.7116742346565141
