Date,Close,SMA,Change
2018-06-13,1040.3,1022.6818,1.693569162741517
2018-06-12,1064.15,1020.6723,4.085674012122364
2018-06-11,1024.6,1018.4975,0.5955982822564868
2018-06-08,1052.1,1016.4853,3.385105978519139
2018-06-07,1059.35,1014.4008,4.243092462358985
2018-06-06,1054.45,1012.3325,3.994262411683822
2018-06-05,1035.4,1010.3465,2.4196928723198856
2018-06-04,1047.15,1008.3648,3.7038819653344928
2018-06-01,1053.25,1006.265,4.46095418941372
2018-05-31,1047.45,1004.1293,4.135825099050083
