Date,Close,SMA,Change
2018-06-14,540.65,532.8498,1.4427448441690591
2018-06-13,537.15,532.724,0.82397840454248
2018-06-12,539.95,532.534,1.3734605056023803
2018-06-11,537.4,532.3443,0.9407703758838858
2018-06-08,542.4,532.1185,1.8955567846607555
2018-06-07,531.4,531.8835,-0.09098607452014473
2018-06-06,530.9,531.6573,-0.14264456583160418
2018-06-05,537.05,531.4978,1.0338329764453908
2018-06-04,536.65,531.302,0.9965526879716681
2018-06-01,545.9,531.0653,2.7174757281553394
