Date,Close,SMA,Change
2018-06-05,103.65,108.2668,4.454220935841772
2018-06-04,103.25,108.1913,4.785762711864406
2018-06-01,104.2,108.1043,3.7469289827255206
2018-05-31,107.7,108.0498,0.3247910863509767
2018-05-30,108.85,108.0048,-0.7764813964170798
2018-05-29,107.9,107.9823,0.07627432808154716
2018-05-28,109.05,107.9743,-0.9864282439248031
2018-05-25,105.9,107.943,1.9291784702549502
2018-05-24,107.0,107.927,0.8663551401869222
2018-05-23,110.8,107.9228,-2.5967509025270776
