Date,Close,SMA,Change
2018-07-09,221.25,215.4835,2.6063276836158225
2018-07-06,215.65,215.1367,0.2380245768606609
2018-07-05,211.85,214.812,-1.3981590748170958
2018-07-04,216.45,214.4985,0.9015939015938932
2018-07-03,208.65,214.154,-2.637910376228129
2018-07-02,206.95,213.8205,-3.3198840299589376
2018-06-29,223.05,213.5147,4.274960771127553
2018-06-28,209.9,213.1152,-1.5317770366841266
2018-06-27,213.1,212.7755,0.15227592679493218
2018-06-26,223.3,212.4187,4.872951186744294
