Date,Close,SMA,Change
2018-06-08,238.0,230.47,3.1638655462184877
2018-06-07,238.8,230.347,3.539782244556115
2018-06-06,235.0,230.2083,2.039021276595741
2018-06-05,227.15,230.0938,-1.295971824785376
2018-06-04,225.5,230.0025,-1.9966740576496662
2018-06-01,222.95,229.8903,-3.11294012110339
2018-05-31,230.5,229.7793,0.3126681127982619
2018-05-30,237.3,229.684,3.2094395280236045
2018-05-29,236.75,229.5948,3.022259767687437
2018-05-28,239.2,229.536,4.040133779264209
