Date,Close,SMA,Change
2018-06-05,947.65,905.102,-4.4898432965757396
2018-06-04,940.85,904.2964,-3.8851676675346836
2018-06-01,930.55,903.4577,-2.911428724947602
2018-05-31,921.35,902.7659,-2.017051066370004
2018-05-30,916.1,902.1561,-1.5220936578976079
2018-05-29,917.45,901.582,-1.7295765436808601
2018-05-28,920.4,901.0356,-2.1039113428943863
2018-05-25,920.8,900.489,-2.2057993049522073
2018-05-24,915.85,900.0102,-1.729519026041379
2018-05-23,912.25,899.504,-1.3972047136201677
