Date,Close,SMA,Change
2018-06-04,762.2,791.5968,-3.8568354762529498
2018-06-01,776.15,791.7918,-2.0153063196547043
2018-05-31,798.45,791.9123,0.818798922913155
2018-05-30,788.65,791.946,-0.4179293729791478
2018-05-29,791.55,792.0075,-0.05779799128293797
2018-05-28,789.45,792.156,-0.342770283108481
2018-05-25,788.55,792.2378,-0.46766850548475536
2018-05-24,774.45,792.3833,-2.315617535024846
2018-05-23,782.35,792.7245,-1.3260688949958472
2018-05-22,799.0,793.05,0.7446808510638354
